Vin_4_225	03_Vinaya_Bhikkhunii.txt	734
Vin_4_227	03_Vinaya_Bhikkhunii.txt	834
Vin_4_228	03_Vinaya_Bhikkhunii.txt	890
Vin_4_230	03_Vinaya_Bhikkhunii.txt	986
Vin_4_231	03_Vinaya_Bhikkhunii.txt	1036
Vin_4_232	03_Vinaya_Bhikkhunii.txt	1092
Vin_4_233	03_Vinaya_Bhikkhunii.txt	1145
Vin_4_234	03_Vinaya_Bhikkhunii.txt	1206
Vin_4_236	03_Vinaya_Bhikkhunii.txt	1309
Vin_4_237	03_Vinaya_Bhikkhunii.txt	1385
Vin_4_238	03_Vinaya_Bhikkhunii.txt	1438
Vin_4_239	03_Vinaya_Bhikkhunii.txt	1496
Vin_4_240	03_Vinaya_Bhikkhunii.txt	1622
Vin_4_242	03_Vinaya_Bhikkhunii.txt	1786
Vin_4_244	03_Vinaya_Bhikkhunii.txt	1950
Vin_4_245	03_Vinaya_Bhikkhunii.txt	2009
Vin_4_246	03_Vinaya_Bhikkhunii.txt	2063
Vin_4_247	03_Vinaya_Bhikkhunii.txt	2126
Vin_4_248	03_Vinaya_Bhikkhunii.txt	2189
Vin_4_249	03_Vinaya_Bhikkhunii.txt	2249
Vin_4_250	03_Vinaya_Bhikkhunii.txt	2305
Vin_4_251	03_Vinaya_Bhikkhunii.txt	2384
Vin_4_252	03_Vinaya_Bhikkhunii.txt	2442
Vin_4_253	03_Vinaya_Bhikkhunii.txt	2527
Vin_4_254	03_Vinaya_Bhikkhunii.txt	2643
Vin_4_255	03_Vinaya_Bhikkhunii.txt	2716
Vin_4_256	03_Vinaya_Bhikkhunii.txt	2751
Vin_4_259	03_Vinaya_Bhikkhunii.txt	2919
Vin_4_260	03_Vinaya_Bhikkhunii.txt	2981
Vin_4_261	03_Vinaya_Bhikkhunii.txt	3036
Vin_4_262	03_Vinaya_Bhikkhunii.txt	3086
Vin_4_264	03_Vinaya_Bhikkhunii.txt	3180
Vin_4_265	03_Vinaya_Bhikkhunii.txt	3242
Vin_4_266	03_Vinaya_Bhikkhunii.txt	3293
Vin_4_268	03_Vinaya_Bhikkhunii.txt	3414
Vin_4_269	03_Vinaya_Bhikkhunii.txt	3467
Vin_4_270	03_Vinaya_Bhikkhunii.txt	3543
Vin_4_271	03_Vinaya_Bhikkhunii.txt	3622
Vin_4_272	03_Vinaya_Bhikkhunii.txt	3665
